Energy;Date;Topic
28523;2022-10-03 21:52:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28520;2022-10-03 21:44:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28521;2022-10-03 21:46:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28518;2022-10-03 21:39:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28519;2022-10-03 21:41:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28516;2022-10-03 21:34:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28517;2022-10-03 21:35:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28518;2022-10-03 21:38:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28515;2022-10-03 21:29:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28516;2022-10-03 21:32:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28513;2022-10-03 21:24:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28514;2022-10-03 21:26:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28515;2022-10-03 21:28:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28512;2022-10-03 21:19:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28513;2022-10-03 21:22:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28510;2022-10-03 21:14:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28511;2022-10-03 21:16:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28508;2022-10-03 21:09:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28509;2022-10-03 21:10:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28510;2022-10-03 21:13:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28505;2022-10-03 20:59:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28506;2022-10-03 21:02:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28503;2022-10-03 20:54:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28504;2022-10-03 20:56:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28502;2022-10-03 20:49:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28503;2022-10-03 20:52:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28500;2022-10-03 20:44:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28501;2022-10-03 20:46:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28499;2022-10-03 20:39:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28500;2022-10-03 20:42:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28497;2022-10-03 20:34:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28498;2022-10-03 20:37:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28495;2022-10-03 20:29:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28496;2022-10-03 20:31:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28493;2022-10-03 20:24:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28494;2022-10-03 20:25:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28495;2022-10-03 20:28:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28492;2022-10-03 20:19:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28493;2022-10-03 20:22:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28490;2022-10-03 20:14:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28491;2022-10-03 20:16:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28488;2022-10-03 20:09:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28489;2022-10-03 20:11:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28490;2022-10-03 20:13:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28485;2022-10-03 19:59:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28486;2022-10-03 20:02:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28483;2022-10-03 19:54:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28484;2022-10-03 19:56:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28481;2022-10-03 19:49:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28482;2022-10-03 19:51:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28483;2022-10-03 19:53:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28479;2022-10-03 19:44:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28480;2022-10-03 19:45:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28481;2022-10-03 19:48:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28478;2022-10-03 19:39:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28479;2022-10-03 19:42:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28476;2022-10-03 19:34:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28477;2022-10-03 19:36:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28474;2022-10-03 19:29:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28475;2022-10-03 19:30:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28476;2022-10-03 19:33:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28472;2022-10-03 19:24:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28473;2022-10-03 19:25:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28474;2022-10-03 19:27:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28471;2022-10-03 19:19:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28472;2022-10-03 19:22:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28469;2022-10-03 19:14:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28470;2022-10-03 19:16:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28467;2022-10-03 19:09:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28468;2022-10-03 19:10:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28469;2022-10-03 19:13:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28464;2022-10-03 18:59:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28465;2022-10-03 19:01:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28462;2022-10-03 18:54:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28463;2022-10-03 18:55:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28464;2022-10-03 18:58:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28461;2022-10-03 18:49:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28462;2022-10-03 18:52:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28459;2022-10-03 18:44:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28460;2022-10-03 18:46:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28457;2022-10-03 18:39:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28458;2022-10-03 18:40:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28459;2022-10-03 18:43:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28456;2022-10-03 18:34:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28457;2022-10-03 18:37:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28454;2022-10-03 18:29:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28455;2022-10-03 18:31:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28456;2022-10-03 18:33:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28452;2022-10-03 18:24:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28453;2022-10-03 18:25:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28454;2022-10-03 18:28:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28451;2022-10-03 18:19:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28452;2022-10-03 18:22:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28449;2022-10-03 18:14:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28450;2022-10-03 18:16:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28448;2022-10-03 18:09:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28449;2022-10-03 18:12:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28444;2022-10-03 17:59:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28445;2022-10-03 18:01:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28442;2022-10-03 17:54:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28443;2022-10-03 17:56:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28431;2022-10-03 17:49:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28432;2022-10-03 17:50:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28441;2022-10-03 17:51:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28442;2022-10-03 17:53:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28422;2022-10-03 17:44:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28425;2022-10-03 17:45:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28426;2022-10-03 17:46:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28427;2022-10-03 17:47:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28429;2022-10-03 17:48:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28414;2022-10-03 17:39:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28415;2022-10-03 17:40:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28417;2022-10-03 17:41:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28418;2022-10-03 17:42:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28420;2022-10-03 17:43:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28393;2022-10-03 17:34:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28395;2022-10-03 17:35:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28398;2022-10-03 17:36:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28399;2022-10-03 17:37:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28401;2022-10-03 17:38:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28375;2022-10-03 17:29:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28376;2022-10-03 17:30:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28389;2022-10-03 17:31:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28390;2022-10-03 17:32:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28392;2022-10-03 17:33:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28355;2022-10-03 17:24:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28367;2022-10-03 17:25:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28368;2022-10-03 17:26:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28371;2022-10-03 17:27:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28372;2022-10-03 17:28:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28349;2022-10-03 17:19:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28350;2022-10-03 17:20:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28351;2022-10-03 17:21:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28353;2022-10-03 17:22:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28354;2022-10-03 17:23:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28318;2022-10-03 17:14:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28329;2022-10-03 17:15:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28331;2022-10-03 17:16:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28333;2022-10-03 17:17:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28334;2022-10-03 17:18:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28301;2022-10-03 17:09:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28311;2022-10-03 17:10:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28312;2022-10-03 17:11:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28314;2022-10-03 17:12:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28316;2022-10-03 17:13:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28245;2022-10-03 16:59:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28258;2022-10-03 17:00:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28260;2022-10-03 17:01:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28268;2022-10-03 17:02:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28277;2022-10-03 17:03:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28237;2022-10-03 16:54:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28239;2022-10-03 16:55:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28241;2022-10-03 16:56:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28242;2022-10-03 16:57:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28245;2022-10-03 16:58:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28218;2022-10-03 16:49:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28220;2022-10-03 16:50:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28222;2022-10-03 16:51:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28234;2022-10-03 16:52:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28236;2022-10-03 16:53:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28199;2022-10-03 16:44:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28201;2022-10-03 16:45:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28203;2022-10-03 16:46:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28215;2022-10-03 16:47:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28217;2022-10-03 16:48:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28158;2022-10-03 16:39:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28176;2022-10-03 16:40:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28178;2022-10-03 16:41:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28190;2022-10-03 16:42:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28198;2022-10-03 16:43:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28150;2022-10-03 16:34:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28152;2022-10-03 16:35:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28154;2022-10-03 16:36:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28155;2022-10-03 16:37:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28157;2022-10-03 16:38:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28121;2022-10-03 16:29:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28123;2022-10-03 16:30:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28137;2022-10-03 16:31:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28139;2022-10-03 16:32:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28149;2022-10-03 16:33:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28085;2022-10-03 16:24:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28088;2022-10-03 16:25:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28100;2022-10-03 16:26:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28108;2022-10-03 16:27:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28110;2022-10-03 16:28:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28046;2022-10-03 16:18:57+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28067;2022-10-03 16:19:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28070;2022-10-03 16:19:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28071;2022-10-03 16:21:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28073;2022-10-03 16:22:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28083;2022-10-03 16:23:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28026;2022-10-03 16:13:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28036;2022-10-03 16:15:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28044;2022-10-03 16:15:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28045;2022-10-03 16:17:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28046;2022-10-03 16:18:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28010;2022-10-03 16:09:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28018;2022-10-03 16:10:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28020;2022-10-03 16:11:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28021;2022-10-03 16:12:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
28023;2022-10-03 16:13:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27941;2022-10-03 15:59:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27942;2022-10-03 16:00:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27954;2022-10-03 16:01:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27956;2022-10-03 16:01:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27964;2022-10-03 16:02:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27910;2022-10-03 15:54:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27918;2022-10-03 15:55:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27926;2022-10-03 15:56:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27935;2022-10-03 15:57:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27939;2022-10-03 15:58:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27880;2022-10-03 15:49:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27888;2022-10-03 15:50:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27897;2022-10-03 15:51:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27899;2022-10-03 15:52:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27909;2022-10-03 15:53:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27862;2022-10-03 15:44:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27864;2022-10-03 15:45:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27865;2022-10-03 15:46:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27867;2022-10-03 15:47:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27879;2022-10-03 15:48:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27832;2022-10-03 15:39:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27834;2022-10-03 15:40:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27835;2022-10-03 15:41:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27843;2022-10-03 15:42:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27857;2022-10-03 15:42:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27797;2022-10-03 15:34:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27805;2022-10-03 15:35:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27812;2022-10-03 15:36:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27814;2022-10-03 15:36:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27830;2022-10-03 15:38:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27761;2022-10-03 15:29:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27762;2022-10-03 15:29:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27769;2022-10-03 15:31:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27777;2022-10-03 15:32:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27795;2022-10-03 15:33:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27745;2022-10-03 15:24:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27746;2022-10-03 15:25:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27747;2022-10-03 15:26:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27757;2022-10-03 15:27:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27759;2022-10-03 15:27:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27705;2022-10-03 15:19:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27717;2022-10-03 15:20:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27719;2022-10-03 15:20:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27735;2022-10-03 15:22:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27736;2022-10-03 15:23:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27673;2022-10-03 15:14:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27674;2022-10-03 15:14:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27694;2022-10-03 15:16:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27695;2022-10-03 15:17:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27703;2022-10-03 15:18:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27660;2022-10-03 15:09:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27661;2022-10-03 15:10:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27670;2022-10-03 15:12:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27671;2022-10-03 15:12:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27621;2022-10-03 14:59:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27633;2022-10-03 15:00:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27634;2022-10-03 15:01:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27635;2022-10-03 15:02:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27637;2022-10-03 15:03:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27607;2022-10-03 14:54:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27608;2022-10-03 14:55:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27609;2022-10-03 14:56:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27617;2022-10-03 14:57:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27618;2022-10-03 14:58:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27343;2022-10-03 14:49:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27380;2022-10-03 14:50:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27597;2022-10-03 14:51:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27598;2022-10-03 14:52:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27606;2022-10-03 14:53:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27607;2022-10-03 14:54:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27299;2022-10-03 14:44:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27310;2022-10-03 14:45:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27321;2022-10-03 14:46:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27329;2022-10-03 14:47:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27342;2022-10-03 14:48:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27268;2022-10-03 14:39:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27277;2022-10-03 14:40:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27278;2022-10-03 14:41:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27289;2022-10-03 14:42:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27291;2022-10-03 14:43:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27250;2022-10-03 14:34:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27251;2022-10-03 14:35:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27253;2022-10-03 14:36:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27254;2022-10-03 14:37:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27262;2022-10-03 14:38:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27241;2022-10-03 14:29:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27243;2022-10-03 14:30:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27245;2022-10-03 14:31:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27246;2022-10-03 14:32:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27247;2022-10-03 14:33:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27217;2022-10-03 14:24:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27235;2022-10-03 14:25:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27237;2022-10-03 14:26:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
27238;2022-10-03 14:27:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
